pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
OR,Rest,JuRo,-39.776482,13.47093199999999,0.00013519684671514653,0.0,6.911945611931536e-05,0.0,0.012464787071534823,"[1.06459438e-06 1.07927083e-06 1.12326886e-06 ... 1.10192900e-05
 1.10192211e-05 1.10191981e-05]"
RR,Rest,JuRo,-31.162025,22.085388999999992,4.853280026750895e-06,0.0,0.00012313112946649163,0.0,0.02220508373254555,"[2.42181120e-07 2.52927242e-07 2.85125508e-07 ... 6.53228094e-05
 6.53213203e-05 6.53208239e-05]"
FR,Rest,JuRo,-27.89212799999999,25.355286000000003,3.6856880036850725e-07,0.0,0.00040747831356702235,0.0,0.07348336778161764,"[3.13577232e-03 3.13490599e-03 3.13230990e-03 ... 2.15195660e-05
 2.15188379e-05 2.15185952e-05]"
OR,Rest,JuRo,-26.868793,26.378620999999992,2.8288413567167936e-06,0.0,0.00030989479022580646,0.0,0.05588545963201207,"[2.12273253e-04 2.12238689e-04 2.12135168e-04 ... 8.58367189e-05
 8.58348379e-05 8.58342109e-05]"
OR,Rest,JuRo,23.53697200000001,76.784386,5.116593714937778e-05,0.0,0.00032795149107678334,0.0,0.059141748728577054,[0.00069277 0.00069245 0.0006915  ... 0.00012725 0.00012725 0.00012725]
RO,Rest,JuRo,-75.479332,30.846077000000008,0.0006881886674268145,0.0,0.000672507897559349,0.0,0.12127797609594199,[0.00818572 0.0081827  0.00817367 ... 0.00017899 0.00017899 0.00017899]
RO,Rest,JuRo,-71.89395099999999,27.260695999999996,0.0003136055860668563,0.0,0.0005782387864516902,0.0,0.10427777870793822,[0.00011194 0.00011213 0.00011272 ... 0.00018244 0.00018243 0.00018243]
RO,Rest,JuRo,-61.58527399999999,16.952019,0.0005698236166455928,0.0,0.00034252939334100674,0.0,0.06177068214147194,[0.00011297 0.00011299 0.00011304 ... 0.00050215 0.00050214 0.00050214]
OO,Rest,JuRo,-59.41241099999999,14.779156,0.0031063915376083884,1.0,0.00038179920691705505,0.0,0.06885247780432181,"[3.72071863e-03 3.71982083e-03 3.71713013e-03 ... 7.12801940e-05
 7.12797185e-05 7.12795600e-05]"
RO,Rest,JuRo,-58.42168399999999,13.788429,0.000318711912074221,0.0,0.0002875443235497155,0.0,0.051854846202618265,"[2.11275366e-05 2.11343238e-05 2.11546178e-05 ... 2.86759042e-04
 2.86754659e-04 2.86753198e-04]"
RO,Rest,JuRo,-53.24741399999999,8.614159,0.0017576432915102913,1.0,0.0005432025846183741,0.0,0.09795945937837448,"[2.81926006e-03 2.81867488e-03 2.81692171e-03 ... 9.35447051e-05
 9.35420311e-05 9.35411398e-05]"
FO,Rest,JuRo,-43.15054299999999,1.4827119999999994,1.8548737868329113e-05,0.0,0.0004689352377313938,0.0,0.08456631774664611,[0.00035902 0.00035902 0.00035902 ... 0.00031071 0.0003107  0.0003107 ]
FO,Rest,JuRo,-43.05065199999999,1.5826029999999989,0.0013852064707950973,1.0,0.0003246370606801996,0.0,0.05854403469151168,[0.00016552 0.00016546 0.00016528 ... 0.00033459 0.00033458 0.00033458]
RO,Rest,JuRo,-42.60575899999999,2.0274959999999993,4.229555221613168e-06,0.0,0.00033082829414188275,0.0,0.05966054241803119,[0.00202963 0.00202918 0.00202784 ... 0.00018475 0.00018475 0.00018475]
RO,Rest,JuRo,-41.54126699999999,3.0919880000000006,6.596697510552474e-05,0.0,0.0010570726831149457,0.0,0.19062918972364035,[0.00627506 0.0062729  0.00626643 ... 0.0010074  0.0010074  0.0010074 ]
OO,Rest,JuRo,-39.776482,4.85677299999999,0.0029673960761282814,1.0,0.0001598519077756766,0.0,0.028827194328076067,"[8.02548272e-04 8.02372228e-04 8.01844557e-04 ... 3.09979535e-05
 3.09984069e-05 3.09985580e-05]"
RO,Rest,JuRo,-31.162025,13.471229999999991,5.624332074383176e-05,0.0,0.00035009531686425177,0.0,0.06313509718481329,[0.0008216  0.00082155 0.0008214  ... 0.00015792 0.00015791 0.00015791]
FO,Rest,JuRo,-27.89212799999999,16.741127000000002,5.767713892090853e-05,0.0,0.0004473199370671477,0.0,0.08066828186219215,"[6.31150346e-04 6.31415877e-04 6.32211604e-04 ... 1.27983813e-05
 1.27938759e-05 1.27923741e-05]"
OO,Rest,JuRo,-26.868793,17.76446199999999,0.002133147673593072,1.0,0.0005977504966092617,0.0,0.10779645964338712,"[6.83432047e-03 6.83160982e-03 6.82348982e-03 ... 3.03746136e-05
 3.03756156e-05 3.03759495e-05]"
OO,Rest,JuRo,23.53697200000001,68.170227,0.00020533587379389928,0.0,0.0009731711174885138,0.0,0.1754986431421312,"[1.11479204e-02 1.11436117e-02 1.11307045e-02 ... 5.82854070e-05
 5.82829982e-05 5.82821953e-05]"
RF,Rest,JuRo,-75.479332,32.32878900000001,0.0005065430717205999,0.0,0.00031867063314550137,0.0,0.05746806776449512,[0.00102364 0.00102324 0.00102203 ... 0.00025658 0.00025658 0.00025658]
RF,Rest,JuRo,-71.89395099999999,28.743407999999995,0.001649836039765873,1.0,0.00032985170000499053,0.0,0.05948442647824924,"[7.32475688e-04 7.32440429e-04 7.32334772e-04 ... 3.80596500e-06
 3.80067861e-06 3.79891650e-06]"
RF,Rest,JuRo,-61.58527399999999,18.434731,0.0022042671911837175,1.0,0.0006643210296668478,0.0,0.11980158188232641,"[7.67404803e-03 7.67078843e-03 7.66102547e-03 ... 3.62295184e-05
 3.62279280e-05 3.62273979e-05]"
OF,Rest,JuRo,-59.41241099999999,16.261868,0.00018046577747909964,0.0,0.0006217637662293551,0.0,0.11212693776794193,[0.00163161 0.00163135 0.00163056 ... 0.00056394 0.00056394 0.00056394]
RF,Rest,JuRo,-58.42168399999999,15.271141,0.0037573605246521424,1.0,0.0013014435842790828,0.0,0.2346982756295238,"[1.85384470e-02 1.85251413e-02 1.84853457e-02 ... 8.17625526e-07
 8.17003232e-07 8.16795803e-07]"
RF,Rest,JuRo,-53.24741399999999,10.096871,5.191174956564737e-08,0.0,0.0003162087157717597,0.0,0.05702409326622318,"[2.41707244e-03 2.41634796e-03 2.41417746e-03 ... 1.51907644e-05
 1.51904618e-05 1.51903609e-05]"
OF,Rest,JuRo,-44.63325499999999,1.4827119999999994,1.8548737868329113e-05,0.0,0.00011498523183006704,0.0,0.020736077967088186,"[2.04741803e-04 2.04683820e-04 2.04510096e-04 ... 1.79724806e-07
 1.78385204e-07 1.77938678e-07]"
FF,Rest,JuRo,-43.05065199999999,0.09989099999999951,0.00010179352515038431,0.0,0.000542822681844024,0.0,0.09789094889730263,"[3.62157744e-03 3.62055720e-03 3.61750071e-03 ... 1.19023639e-06
 1.19018779e-06 1.19017160e-06]"
RF,Rest,JuRo,-42.60575899999999,0.5447839999999999,0.00011001291258416757,0.0,0.0008650448891425189,0.0,0.15599949646403188,[0.0003292  0.00032958 0.00033072 ... 0.00070351 0.00070351 0.0007035 ]
RF,Rest,JuRo,-41.54126699999999,1.6092760000000013,0.006251332787664765,1.0,0.0008177941862368421,0.0,0.14747845211896468,[0.00291437 0.00291376 0.00291194 ... 0.00022726 0.00022726 0.00022726]
OF,Rest,JuRo,-39.776482,3.3740609999999904,6.909000205190807e-05,0.0,0.00024819873815995486,0.0,0.04475938608728315,[0.00082399 0.00082382 0.00082331 ... 0.00026613 0.00026613 0.00026612]
